"","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"9653",2008,12,20,6,NA,1909,NA,2236,"NW",1486,"N378NW",NA,147,NA,NA,NA,"MSP","BWI",936,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9654",2008,12,20,6,NA,1910,NA,2044,"OH",6798,"",NA,94,NA,NA,NA,"JFK","BOS",187,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9655",2008,12,20,6,NA,1910,NA,2120,"MQ",4195,"N512MQ",NA,190,NA,NA,NA,"ORD","ABQ",1118,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9656",2008,12,20,6,NA,1910,NA,2137,"OH",6686,"",NA,147,NA,NA,NA,"JAX","LGA",834,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9657",2008,12,20,6,NA,1910,NA,2211,"DL",1808,"N3744D",NA,181,NA,NA,NA,"FLL","JFK",1069,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9658",2008,12,20,6,NA,1911,NA,2015,"9E",2462,"",NA,124,NA,NA,NA,"DAY","MSP",574,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9659",2008,12,20,6,NA,1913,NA,2120,"UA",475,"",NA,127,NA,NA,NA,"SEA","SFO",679,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9660",2008,12,20,6,NA,1914,NA,2106,"OH",6522,"",NA,112,NA,NA,NA,"RDU","LGA",431,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9661",2008,12,20,6,NA,1915,NA,2044,"YV",7298,"N75991",NA,89,NA,NA,NA,"EWR","IAD",213,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9662",2008,12,20,6,NA,1915,NA,2228,"DL",1426,"N912DL",NA,193,NA,NA,NA,"FLL","BOS",1237,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9663",2008,12,20,6,NA,1915,NA,2301,"DL",641,"N3738B",NA,406,NA,NA,NA,"JFK","PDX",2454,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9664",2008,12,20,6,NA,1920,NA,1958,"OO",6569,"N943SW",NA,98,NA,NA,NA,"FSD","DEN",483,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9665",2008,12,20,6,NA,1920,NA,2140,"OH",6449,"N642CA",NA,140,NA,NA,NA,"JFK","RDU",426,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9666",2008,12,20,6,NA,1920,NA,2224,"DL",1412,"N957DL",NA,184,NA,NA,NA,"PBI","BOS",1197,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9667",2008,12,20,6,NA,1920,NA,2306,"B6",165,"N562JB",NA,406,NA,NA,NA,"JFK","PDX",2454,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9668",2008,12,20,6,NA,1922,NA,2023,"YV",7086,"N75993",NA,61,NA,NA,NA,"MKE","ORD",67,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9669",2008,12,20,6,NA,1922,NA,2245,"CO",784,"",NA,383,NA,NA,NA,"EWR","PDX",2433,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9670",2008,12,20,6,NA,1924,NA,2110,"AS",405,"N614AS",NA,106,NA,NA,NA,"SJC","PDX",569,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9671",2008,12,20,6,NA,1925,NA,2015,"9E",2465,"",NA,110,NA,NA,NA,"FNT","MSP",491,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9672",2008,12,20,6,NA,1925,NA,2025,"YV",7069,"N445YV",NA,60,NA,NA,NA,"EGE","DEN",121,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9673",2008,12,20,6,NA,1925,NA,2046,"DL",1267,"N916DN",NA,141,NA,NA,NA,"SLC","SEA",689,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9674",2008,12,20,6,NA,1925,NA,2109,"NW",163,"N582NW",NA,224,NA,NA,NA,"MSP","SEA",1399,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9675",2008,12,20,6,NA,1925,NA,2126,"OH",6360,"N932CA",NA,121,NA,NA,NA,"CVG","EWR",569,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9676",2008,12,20,6,NA,1925,NA,2207,"AS",525,"N583AS",NA,162,NA,NA,NA,"BUR","SEA",937,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9677",2008,12,20,6,NA,1925,NA,2248,"9E",2162,"",NA,143,NA,NA,NA,"MSP","MDT",898,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9678",2008,12,20,6,NA,1926,NA,2113,"UA",544,"",NA,107,NA,NA,NA,"SFO","PDX",550,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9679",2008,12,20,6,NA,1929,NA,2019,"OO",6707,"N740SK",NA,50,NA,NA,NA,"DEN","ASE",125,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9680",2008,12,20,6,NA,1930,NA,2058,"XE",1292,"",NA,88,NA,NA,NA,"EWR","BOS",200,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9681",2008,12,20,6,NA,1930,NA,2136,"AS",221,"N306AS",NA,126,NA,NA,NA,"SFO","SEA",679,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9682",2008,12,20,6,NA,1930,NA,2137,"AS",300,"N647AS",NA,127,NA,NA,NA,"SEA","SFO",679,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9683",2008,12,20,6,NA,1930,NA,2137,"AS",637,"N569AS",NA,187,NA,NA,NA,"PHX","SEA",1107,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9684",2008,12,20,6,NA,1930,NA,2157,"B6",806,"N706JB",NA,147,NA,NA,NA,"FLL","IAD",901,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9685",2008,12,20,6,NA,1930,NA,2209,"CO",819,"",NA,159,NA,NA,NA,"TPA","EWR",998,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9686",2008,12,20,6,NA,1933,NA,2247,"B6",429,"N231JB",NA,194,NA,NA,NA,"BOS","PBI",1197,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9687",2008,12,20,6,NA,1935,NA,2034,"OO",4844,"N449SW",NA,119,NA,NA,NA,"SLC","PDX",630,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9688",2008,12,20,6,NA,1935,NA,2056,"OH",6721,"N658CA",NA,81,NA,NA,NA,"CVG","GSO",330,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9689",2008,12,20,6,NA,1935,NA,2059,"MQ",4617,"N833MQ",NA,84,NA,NA,NA,"BOS","JFK",187,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9690",2008,12,20,6,NA,1935,NA,2152,"OH",6620,"",NA,137,NA,NA,NA,"CVG","JFK",589,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9691",2008,12,20,6,NA,1940,NA,2226,"AS",259,"N315AS",NA,166,NA,NA,NA,"LAX","SEA",954,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9692",2008,12,20,6,NA,1940,NA,2245,"DL",1474,"N932DL",NA,185,NA,NA,NA,"RSW","BOS",1249,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9693",2008,12,20,6,NA,1944,NA,2158,"OO",5887,"N750SK",NA,74,NA,NA,NA,"ORD","SDF",286,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9694",2008,12,20,6,NA,1945,NA,2010,"MQ",4458,"N507MQ",NA,85,NA,NA,NA,"DTW","ORD",235,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9695",2008,12,20,6,NA,1945,NA,2040,"MQ",4263,"N640MQ",NA,115,NA,NA,NA,"TYS","ORD",475,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9696",2008,12,20,6,NA,1945,NA,2049,"OO",5556,"N234SW",NA,64,NA,NA,NA,"SFO","RDD",199,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9697",2008,12,20,6,NA,1945,NA,2058,"9E",2290,"",NA,73,NA,NA,NA,"MEM","FSM",249,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9698",2008,12,20,6,NA,1945,NA,2107,"OH",6755,"N369CA",NA,82,NA,NA,NA,"CVG","PIT",256,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9699",2008,12,20,6,NA,1945,NA,2132,"AS",389,"N776AS",NA,107,NA,NA,NA,"SFO","PDX",550,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9700",2008,12,20,6,NA,1945,NA,2144,"OH",6371,"N965CA",NA,179,NA,NA,NA,"JFK","BNA",766,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9701",2008,12,20,6,NA,1945,NA,2214,"AS",585,"N619AS",NA,149,NA,NA,NA,"SNA","PDX",859,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9702",2008,12,20,6,NA,1950,NA,2020,"MQ",4047,"N831MQ",NA,90,NA,NA,NA,"CVG","ORD",264,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9703",2008,12,20,6,NA,1950,NA,2209,"AS",331,"N769AS",NA,139,NA,NA,NA,"SJC","SEA",697,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9704",2008,12,20,6,NA,1950,NA,2235,"B6",296,"N649JB",NA,165,NA,NA,NA,"LGB","SEA",965,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9705",2008,12,20,6,NA,1955,NA,2040,"OH",6450,"N967CA",NA,45,NA,NA,NA,"CVG","HTS",123,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9706",2008,12,20,6,NA,1955,NA,2141,"AS",374,"N783AS",NA,106,NA,NA,NA,"SEA","SMF",605,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9707",2008,12,20,6,NA,1955,NA,2155,"MQ",4096,"N680MQ",NA,60,NA,NA,NA,"MKE","MQT",236,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9708",2008,12,20,6,NA,1955,NA,2224,"AS",536,"N623AS",NA,149,NA,NA,NA,"SEA","ONT",956,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9709",2008,12,20,6,NA,1955,NA,2233,"B6",491,"N520JB",NA,278,NA,NA,NA,"BOS","DEN",1754,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9710",2008,12,20,6,NA,1955,NA,2246,"CO",455,"",NA,171,NA,NA,NA,"PBI","EWR",1024,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9711",2008,12,20,6,NA,1955,NA,2254,"CO",600,"",NA,179,NA,NA,NA,"FLL","EWR",1065,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9712",2008,12,20,6,NA,1956,NA,2035,"UA",593,"",NA,99,NA,NA,NA,"OMA","DEN",472,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9713",2008,12,20,6,NA,2000,NA,2203,"AS",356,"N596AS",NA,123,NA,NA,NA,"SEA","OAK",671,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9714",2008,12,20,6,NA,2000,NA,2230,"AS",468,"N581AS",NA,150,NA,NA,NA,"SEA","LAX",954,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9715",2008,12,20,6,NA,2000,NA,2309,"F9",269,"",NA,129,NA,NA,NA,"SNA","DEN",846,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9716",2008,12,20,6,NA,2004,NA,2107,"YV",7264,"N75987",NA,63,NA,NA,NA,"ORD","CWA",213,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9717",2008,12,20,6,NA,2004,NA,2228,"OO",6073,"N752SK",NA,144,NA,NA,NA,"LAX","PDX",834,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9718",2008,12,20,6,NA,2005,NA,2230,"9E",2468,"",NA,85,NA,NA,NA,"MSP","SBN",411,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9719",2008,12,20,6,NA,2010,NA,2235,"OH",6937,"N641CA",NA,205,NA,NA,NA,"JFK","MSP",1028,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9720",2008,12,20,6,NA,2010,NA,2240,"MQ",4345,"N808MQ",NA,90,NA,NA,NA,"ORD","PIT",412,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9721",2008,12,20,6,NA,2012,NA,2251,"UA",117,"",NA,279,NA,NA,NA,"ORD","SEA",1721,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9722",2008,12,20,6,NA,2013,NA,2106,"OO",5857,"N944SW",NA,53,NA,NA,NA,"ORD","PIA",130,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9723",2008,12,20,6,NA,2015,NA,2258,"OO",6032,"N742SK",NA,163,NA,NA,NA,"LAX","SEA",954,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9724",2008,12,20,6,NA,2016,NA,2303,"CO",677,"",NA,167,NA,NA,NA,"RSW","EWR",1068,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9725",2008,12,20,6,NA,2017,NA,2211,"OO",5759,"N584SW",NA,114,NA,NA,NA,"SFO","OTH",412,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9726",2008,12,20,6,NA,2020,NA,2234,"AS",560,"N624AS",NA,134,NA,NA,NA,"PDX","LAX",834,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9727",2008,12,20,6,NA,2020,NA,2252,"OH",6357,"N374CA",NA,152,NA,NA,NA,"JFK","DTW",508,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9728",2008,12,20,6,NA,2021,NA,2025,"OO",5886,"N719SK",NA,64,NA,NA,NA,"SBN","ORD",84,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9729",2008,12,20,6,NA,2025,NA,2229,"OH",6786,"",NA,184,NA,NA,NA,"JFK","ORD",740,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9730",2008,12,20,6,NA,2025,NA,2255,"9E",2419,"",NA,90,NA,NA,NA,"MSP","FWA",488,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9731",2008,12,20,6,NA,2025,NA,2345,"F9",798,"",NA,140,NA,NA,NA,"PDX","DEN",992,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9732",2008,12,20,6,NA,2027,NA,2305,"UA",321,"",NA,278,NA,NA,NA,"ORD","PDX",1739,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9733",2008,12,20,6,NA,2030,NA,2315,"AS",245,"N590AS",NA,165,NA,NA,NA,"LAX","SEA",954,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9734",2008,12,20,6,NA,2030,NA,2315,"OH",6773,"",NA,165,NA,NA,NA,"LGA","JAX",834,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9735",2008,12,20,6,NA,2031,NA,2358,"F9",848,"",NA,147,NA,NA,NA,"SEA","DEN",1024,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9736",2008,12,20,6,NA,2035,NA,2159,"MQ",4747,"N724MQ",NA,84,NA,NA,NA,"JFK","DCA",213,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9737",2008,12,20,6,NA,2040,NA,2256,"OH",6567,"",NA,136,NA,NA,NA,"LGA","CVG",585,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9738",2008,12,20,6,NA,2040,NA,2309,"AS",291,"N319AS",NA,149,NA,NA,NA,"LAX","PDX",834,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9739",2008,12,20,6,NA,2045,NA,2227,"OH",6626,"",NA,102,NA,NA,NA,"JFK","BGR",382,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9740",2008,12,20,6,NA,2045,NA,2245,"OH",6534,"",NA,120,NA,NA,NA,"CVG","LGA",585,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9741",2008,12,20,6,NA,2045,NA,2325,"AS",613,"N303AS",NA,160,NA,NA,NA,"LAS","SEA",866,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9742",2008,12,20,6,NA,2050,NA,2120,"OH",6387,"N716CA",NA,90,NA,NA,NA,"CVG","MSN",373,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9743",2008,12,20,6,NA,2050,NA,2122,"OH",6769,"N739CA",NA,92,NA,NA,NA,"CVG","ATW",411,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9744",2008,12,20,6,NA,2050,NA,2140,"OO",5798,"N236SW",NA,50,NA,NA,NA,"PDX","SEA",129,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9745",2008,12,20,6,NA,2055,NA,2156,"DL",1239,"N396DA",NA,121,NA,NA,NA,"SLC","PDX",630,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9746",2008,12,20,6,NA,2055,NA,2156,"OH",6846,"N447CA",NA,121,NA,NA,NA,"CVG","MCI",539,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9747",2008,12,20,6,NA,2055,NA,2223,"B6",1260,"N294JB",NA,88,NA,NA,NA,"IAD","BOS",413,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9748",2008,12,20,6,NA,2055,NA,2335,"MQ",4117,"N507MQ",NA,100,NA,NA,NA,"ORD","DCA",612,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9749",2008,12,20,6,NA,2100,NA,2158,"AS",696,"N713AS",NA,58,NA,NA,NA,"SEA","GEG",224,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9750",2008,12,20,6,NA,2100,NA,2235,"OH",6707,"N720SW",NA,155,NA,NA,NA,"DCA","JAN",860,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9751",2008,12,20,6,NA,2100,NA,2245,"OH",6475,"",NA,105,NA,NA,NA,"JFK","BUF",301,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9752",2008,12,20,6,NA,2100,NA,2305,"AA",2194,"N3CDAA",NA,245,NA,NA,NA,"DFW","SEA",1660,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9753",2008,12,20,6,NA,2100,NA,2330,"AS",450,"N625AS",NA,150,NA,NA,NA,"SEA","LAX",954,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9754",2008,12,20,6,NA,2100,NA,2340,"AS",119,"N320AS",NA,220,NA,NA,NA,"SEA","ANC",1449,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9755",2008,12,20,6,NA,2105,NA,2140,"OH",6509,"N455CA",NA,95,NA,NA,NA,"CVG","CID",419,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9756",2008,12,20,6,NA,2110,NA,2305,"US",94,"",NA,175,NA,NA,NA,"PHX","PDX",1009,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9757",2008,12,20,6,NA,2115,NA,12,"AS",31,"N564AS",NA,237,NA,NA,NA,"PDX","ANC",1542,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9758",2008,12,20,6,NA,2115,NA,2210,"OO",5889,"N764SK",NA,55,NA,NA,NA,"DEN","GUC",152,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9759",2008,12,20,6,NA,2115,NA,3,"B6",512,"N706JB",NA,168,NA,NA,NA,"FLL","EWR",1065,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9760",2008,12,20,6,NA,2123,NA,2245,"9E",2918,"",NA,82,NA,NA,NA,"DTW","ITH",353,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9761",2008,12,20,6,NA,2124,NA,2245,"F9",266,"",NA,141,NA,NA,NA,"DEN","SNA",846,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9762",2008,12,20,6,NA,2125,NA,2246,"OH",6781,"",NA,141,NA,NA,NA,"ATL","IAH",689,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9763",2008,12,20,6,NA,2125,NA,2310,"F9",797,"",NA,165,NA,NA,NA,"DEN","PDX",992,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9764",2008,12,20,6,NA,2125,NA,2319,"F9",837,"",NA,174,NA,NA,NA,"DEN","SEA",1024,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9765",2008,12,20,6,NA,2126,NA,2259,"9E",2937,"",NA,93,NA,NA,NA,"DTW","ABE",424,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9766",2008,12,20,6,NA,2130,NA,2320,"9E",2145,"",NA,110,NA,NA,NA,"MSP","SGF",528,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9767",2008,12,20,6,NA,2130,NA,2343,"9E",2109,"",NA,133,NA,NA,NA,"MSP","OKC",695,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9768",2008,12,20,6,NA,2130,NA,5,"CO",209,"",NA,275,NA,NA,NA,"IAH","PDX",1825,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9769",2008,12,20,6,NA,2131,NA,2348,"AS",621,"N506AS",NA,137,NA,NA,NA,"LAS","PDX",762,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9770",2008,12,20,6,NA,2133,NA,2236,"9E",2925,"",NA,123,NA,NA,NA,"DTW","DLH",541,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9771",2008,12,20,6,NA,2134,NA,2333,"UA",509,"",NA,179,NA,NA,NA,"DEN","SEA",1024,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9772",2008,12,20,6,NA,2134,NA,7,"DL",1063,"N647DL",NA,333,NA,NA,NA,"ATL","SEA",2182,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9773",2008,12,20,6,NA,2135,NA,18,"AS",127,"N303AS",NA,223,NA,NA,NA,"SEA","FAI",1533,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9774",2008,12,20,6,NA,2135,NA,2325,"9E",2148,"",NA,170,NA,NA,NA,"MSP","HLN",913,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9775",2008,12,20,6,NA,2135,NA,2355,"MQ",4319,"N502MQ",NA,80,NA,NA,NA,"ORD","DTW",235,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9776",2008,12,20,6,NA,2140,NA,2321,"OO",6538,"N909SW",NA,101,NA,NA,NA,"DEN","IDA",458,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9777",2008,12,20,6,NA,2145,NA,22,"B6",808,"N603JB",NA,157,NA,NA,NA,"FLL","JFK",1069,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9778",2008,12,20,6,NA,2145,NA,2331,"NW",597,"N531US",NA,226,NA,NA,NA,"MSP","PDX",1426,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9779",2008,12,20,6,NA,2146,NA,2359,"OH",6565,"",NA,133,NA,NA,NA,"LGA","GSP",610,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9780",2008,12,20,6,NA,2149,NA,2310,"9E",2568,"",NA,81,NA,NA,NA,"DTW","SCE",300,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9781",2008,12,20,6,NA,2150,NA,2,"OO",6715,"N932SW",NA,132,NA,NA,NA,"DEN","MSO",679,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9782",2008,12,20,6,NA,2150,NA,2334,"UA",423,"",NA,164,NA,NA,NA,"DEN","SFO",967,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9783",2008,12,20,6,NA,2154,NA,2256,"9E",2996,"",NA,62,NA,NA,NA,"DTW","CAK",133,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9784",2008,12,20,6,NA,2155,NA,2258,"9E",2367,"",NA,63,NA,NA,NA,"DTW","ERI",163,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9785",2008,12,20,6,NA,2200,NA,2330,"OH",6614,"",NA,90,NA,NA,NA,"JFK","BOS",187,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9786",2008,12,20,6,NA,2200,NA,2352,"UA",419,"",NA,172,NA,NA,NA,"DEN","PDX",992,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9787",2008,12,20,6,NA,2210,NA,2313,"OO",5735,"N236SW",NA,63,NA,NA,NA,"SEA","GEG",224,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9788",2008,12,20,6,NA,2215,NA,103,"UA",1047,"",NA,168,NA,NA,NA,"LAX","SEA",954,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9789",2008,12,20,6,NA,2215,NA,619,"B6",86,"N504JB",NA,304,NA,NA,NA,"SEA","JFK",2421,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9790",2008,12,20,6,NA,2218,NA,607,"CO",685,"",NA,289,NA,NA,NA,"PDX","EWR",2433,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9791",2008,12,20,6,NA,2220,NA,54,"UA",1295,"",NA,274,NA,NA,NA,"ORD","PDX",1739,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9792",2008,12,20,6,NA,2220,NA,545,"DL",1576,"N304DQ",NA,265,NA,NA,NA,"PDX","ATL",2172,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9793",2008,12,20,6,NA,2220,NA,631,"B6",412,"N595JB",NA,311,NA,NA,NA,"SAN","BOS",2588,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9794",2008,12,20,6,NA,2227,NA,36,"UA",62,"",NA,129,NA,NA,NA,"SFO","SEA",679,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9795",2008,12,20,6,NA,2229,NA,2345,"OO",6521,"N732SK",NA,76,NA,NA,NA,"LAX","SJC",308,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9796",2008,12,20,6,NA,2230,NA,112,"AS",115,"N513AS",NA,222,NA,NA,NA,"SEA","ANC",1449,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9797",2008,12,20,6,NA,2230,NA,2218,"OH",6563,"N398CA",NA,48,NA,NA,NA,"ATL","BHM",134,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9798",2008,12,20,6,NA,2233,NA,20,"UA",1414,"",NA,107,NA,NA,NA,"SFO","PDX",550,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9799",2008,12,20,6,NA,2235,NA,626,"US",52,"",NA,291,NA,NA,NA,"LAS","JFK",2248,NA,NA,1,"A",0,NA,NA,NA,NA,NA
"9800",2008,12,20,6,NA,2237,NA,2339,"9E",2990,"",NA,62,NA,NA,NA,"DTW","SBN",157,NA,NA,1,"C",0,NA,NA,NA,NA,NA
"9801",2008,12,20,6,NA,2300,NA,656,"CO",503,"",NA,296,NA,NA,NA,"LAX","EWR",2454,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9802",2008,12,20,6,NA,2302,NA,649,"UA",262,"",NA,287,NA,NA,NA,"SEA","IAD",2306,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9803",2008,12,20,6,NA,2306,NA,5,"AS",698,"N769AS",NA,59,NA,NA,NA,"SEA","GEG",224,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9804",2008,12,20,6,NA,2320,NA,500,"UA",1282,"",NA,220,NA,NA,NA,"PDX","ORD",1739,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9805",2008,12,20,6,NA,2325,NA,501,"B6",490,"N520JB",NA,216,NA,NA,NA,"DEN","BOS",1754,NA,NA,1,"B",0,NA,NA,NA,NA,NA
"9806",2008,12,20,6,NA,2325,NA,722,"B6",498,"N606JB",NA,297,NA,NA,NA,"SEA","BOS",2496,NA,NA,1,"B",0,NA,NA,NA,NA,NA
